id,seed,problem,solution,is_offline_store,expected_primary,expected_alt,expected_secondary,category,note
D0088,Q1: 재생 금속 수집·선별 후 아트 가구·소품 제작 및 직판(온라인 병행),"산업 폐기물·스크랩을 활용한 업사이클 제품 수요 증가와 함께, 재생자재의 판매 채널(원자재·가공품 모두)에 접근할 수 있음.","건설현장·공장 등에서 재생 가능한 금속 스크랩을 수집·선별해 재생 자재로 판매(플랜트·재활용업체 대상)로 안정적 수익을 확보하고, 선별된 자재 일부는 스튜디오에서 가공해 아트 가구·인테리어 소품으로 제작·직판(온라인 마켓, 팝업스토어)한다.",False,514971,,523311,유사경계,
D0115,자체 재배한 식물 추출물을 이용해 유기농 인증을 받은 농업용 천연 유해곤충 방제제(플랜트 추출 농약) 소량 제조·판매,화학합성 농약의 잔류·환경 문제가 커지면서 친환경·유기농 인증이 가능한 천연 방제제 수요가 증가하고 있음. 특히 소규모 유기농 가구는 소포장 제품을 선호.,"농장에서 재배한 식물(예: 니켈소나무, 님 등)에서 유효성분을 추출·정제해 액상·분무용 유기농 방제제를 제조하고, 포장·라벨링해 농가·농자재상에 납품 및 소매 판매.",False,242101,,011006,유사경계,
D0129,증강현실(AR) 연계 그림책 출판 및 전용 앱 개발·판매,유아·초등 독서 경험을 높이는 AR 그림책에 대한 부모 수요가 증가. 책과 앱을 결합한 제품은 도서 시장에서 차별화 가능성이 높음.,"스토리 기반 그림책을 기획·일러스트 제작해 인쇄 출판하고, 각 책에 대응하는 AR 앱을 자체 개발하여 그림책을 스마트폰으로 스캔하면 캐릭터가 애니메이션·음성해설을 재생. 종이책 판매(서점·온라인)와 앱 유료/인앱 결제로 수익화.",False,221100,,921505,유사경계,
D0110,소규모 농가와 외식업체를 매칭하는 온라인 B2B 주문·정산 플랫폼(중개수수료 기반),"소규모 농가는 안정적 판매처 부족, 외식업체는 로컬 소량 다품목 공급망을 구축하기 어려움. 플랫폼으로 직거래·스케줄링·정산을 자동화하면 유통비 절감과 신선도 개선 가능.",농가·레스토랑 회원을 모아 농산물 주문·배차·결제·수수료 기반 중개 서비스를 제공. 거래 데이터·물류 연결을 위한 SaaS형 기능도 제공하지만 주수익은 거래수수료.,False,511111,,512212,유사경계,
D0085,Q1: 맞춤 목재 창호(창틀) 제작·판매 및 현장 설치 서비스,"노후 건물의 창호 교체 수요가 늘고 있으나 지역 내에서 맞춤형 창호를 직접 구매·설치할 수 있는 소매 채널이 적고, 소비자는 창호 재질·단열 성능을 비교하기 어려움.","매장 뒤편의 소형 작업장에서 주문에 따라 목재 창호(창틀·창문틀)를 제작하고, 매장에서 일반 소비자에게 창호 제품(단창·복층유리 포함), 실링·페인트, 창호용 부속(레일·손잡이 등)을 소매로 판매한다. 추가로 현장 측정·설치 서비스를 유상 제공하여 설치까지 원스톱으로 처리한다.",True,523491,,523331,유사경계,
D0099,동네 재봉사 연결 의류수선 중개 플랫폼(집수거·배송 포함),"소규모 재봉·수선점은 고객 유입이 적고, 소비자는 편리한 집수거 수선 서비스를 원함. 플랫폼으로 양측을 연결하면 양쪽 모두 혜택.","모바일/웹 플랫폼을 통해 고객의 의류 수선·수선 요청을 접수하고, 수거·배송을 직접 운영하거나 제휴 택배로 처리. 지역 재봉사(개인사업자)가 실제 수선을 수행하고 플랫폼은 중개수수료와 물류·결제 기능을 제공.",False,922105,,749102,유사경계,
D0084,무인(배달전용) 콜드브루 제조·포장·온라인 구독·유통 서비스,"사무실·개인 소비자들이 편하게 고농축 콜드브루를 정기구독으로 배송받고 싶어하지만, 동네 카페에서는 대량 공급과 정기배송이 어렵다.","소규모 공장에서 원두 추출 후 필터링·병입해 라벨링하고, 온라인 구독으로 정기 배송 및 편의점·리테일 유통에 납품. 고객 문의는 온라인으로 처리하고 점포는 없음.",False,155401,,522093,유사경계,
D0093,중고·수리 병행 컴퓨터 수리 및 리퍼비시 온라인 판매,"개인·소규모 사무실에서 고장 난 노트북·데스크탑과 주변기기를 빠르게 수리받고, 저렴한 리퍼비시 제품을 온라인으로 구매하려는 수요가 늘고 있음. 폐기되는 부품을 재활용해 수익을 올릴 기회 존재.","수리 워크숍에서 노트북·데스크탑·모니터·키보드 등 컴퓨터 및 주변기기를 수리·진단하고, 고장 부품을 교체한 리퍼비시 제품을 자체 온라인몰과 오픈마켓에 판매. 출장 수리와 수거·배송 서비스 병행.",True,725000,,922103,유사경계,
D0108,"컨테이너형 수직농장에서 수경재배로 샐러드용 잎채소(로메인, 베이비채소)를 365일 생산해 레스토랑·구독자에 공급","도심 인근 레스토랑은 신선하고 균일한 잎채소를 안정적으로 원하지만, 기후·계절 변화로 공급이 불안정하고 물류비가 높음. 소비자는 신선한 구독형 샐러드 박스를 원함.","도심에 컨테이너형 수직수경 시설을 설치해 LED·환경제어로 잎채소를 연중 생산하고, B2B(레스토랑) 도매납품과 B2C 구독배송을 병행. 부가적으로 포장·선별·간단한 세척 작업을 수행.",False,011008,,512212,유사경계,
D0091,Q1: 중소기업 대상 인터넷·전화 회선 임대(기간통신 사업자로부터 회선 임차 후 재판매),"중소기업은 유연한 통신 요금제와 SIP/클라우드 전화 솔루션을 원하나, 대형 사업자의 표준 요금제가 맞지 않는 경우가 많음.","기간통신사업자로부터 회선과 트렁크를 임차해 SIP·VoIP 회선과 선불 통화 패키지를 온라인으로 판매하고, 고객 지원·요금제 커스터마이징 서비스를 제공한다(자체 회선 구축 없음).",False,642002,,523390,유사경계,
D0125,학교 수업 연계 인터랙티브 전자교재(비디오·퀴즈 포함) 및 인쇄 종이 교재 주문제작,"학교의 디지털 학습 환경 전환으로 전자교재 수요가 증가, 동시에 일부 학교는 여전히 인쇄 교재(실습용) 병행을 원함. 전자·인쇄 연계 패키지를 제공하면 학교 납품 시장을 공략할 수 있음.","교과과정에 맞춘 인터랙티브 e-book(영상 강의, 자동 채점 퀴즈 포함)을 제작·라이선스 판매하고, 교사용 인쇄 교재(워크북·활동지)는 주문제작·납품. 저작권을 소유해 학교·교육청과 단체 계약을 체결.",False,221103,,921505,유사경계,
D0107,천연 코르크 분말·모듈형 혼합수지로 만드는 친환경 요가블록·요가용품 생산,"플라스틱·합성 폼 제품의 환경문제로 코르크 기반의 친환경 요가용품 수요가 증가하며, 천연 코르크를 이용한 경질 블록·브릭을 소량·맞춤 색상으로 공급하는 생산자가 필요하다.","천연 코르크를 분쇄·체질하여 결합수지(친환경 바인더)와 혼합·압축 성형·경화·연마·재단·표면처리 과정을 통해 요가블록, 필라테스용 브릭, 코르크 매트 단위를 제조한다. B2C·B2B(요가학원)로 온라인과 유통망을 통해 유통한다.",False,202903,,269506,유사경계,
D0100,자동차 실내외 디테일링·PDR(무도장 판금)·블랙박스·대시캠 장착 소규모 정비점,"차량을 소유한 소비자가 디테일링(세차·실내크리닝), 무도장 판금 수리, 블랙박스·내비·전기장치 장착을 한곳에서 받고 싶어함. 부가장비 설치로 매출 다각화 가능.","소형 자동차 정비소에서 실내 크리닝·유광 코팅·PDR(무도장 판금) 등 전문 디테일링 서비스를 제공하고, 블랙박스·후방카메라·HUD 등 전장 장비 설치 서비스를 병행. 예약형 작업과 정기관리 패키지 판매.",True,922202,,922201,유사경계,
D0105,"지역 로스터리 카페 병행, 꽃잎·허브·곡물 혼합한 고급 티(벌크·선물세트) 제조·판매","웰빙·홈카페 트렌드로 향기·효능을 강조한 블렌드 티(유자꽃차, 쌍화차 베이스 티 등) 수요가 늘지만, 소량 맞춤 블렌드·원료 선별·탈수·가공을 제공하는 업체는 적다.","율무, 유자칩, 말린꽃잎, 허브, 조각 과일을 선별·건조·절단·블렌딩·계량·포장하여 느린추출용(티잎) 제품을 제조한다. 자체 건조·저장·포장시설을 갖추고 소매(매장·온라인)와 카페 도·소매를 병행해 판매한다. 음료로 제조(즉시 음용)하는 가공음료는 제공하지 않는다.",True,154905,,154103,유사경계,
D0090,Q1: 소형 광학·정밀기기 전문 매장(현미경·검사 렌즈) 및 계측·보정 서비스,"대학·연구실·소형 제조업체가 저가형부터 중급형 광학장비를 필요로 하나, 현지에서 구입·교정·정밀보정 받기 어려움.","현미경·착용형 렌즈·카메라용 매크로 렌즈 등 광학기기를 소매로 판매하고, 렌즈 정렬·계측기기 보정·클리닝·간단 수리를 유상으로 제공한다. 제품은 소비자 및 소규모 연구기관 대상.",True,523552,,523954,유사경계,
D0128,지역 음악학원(피아노·보컬) 운영과 학생 녹음 앨범 제작·판매,학부모는 레슨 결과물을 원하고 학생들은 포트폴리오·경쟁력 확보를 위해 녹음물·앨범 제작을 원함. 학원에서 소규모 스튜디오로 녹음 서비스를 제공하면 부가 수익 창출 가능.,"피아노·성악·실용음악 개인레슨을 정규 커리큘럼으로 운영하고, 학원 내 소규모 녹음 스튜디오로 학생 콘서트·레퍼토리 녹음물을 제작해 CD·디지털 음원으로 판매. 연말 공연 DVD 제작·판매도 병행.",True,809009,,221300,유사경계,
D0122,화주와 화물차주를 연결하는 모바일 화물중개 플랫폼(운송주선·수수료·실시간 매칭),"중소 화주들은 소량 화물 운송을 효율적으로 예약하기 어렵고, 비어있는 택배·화물 적재공간을 활용하면 운송비 절감 가능. 실시간 매칭 수요가 높음.","모바일 앱으로 화주가 화물정보(중량·부피·픽업·도착지)를 올리면 근처 등록된 운송사업자·차주에게 배정·견적을 요청하고, 운송계약 체결과 결제·평가를 중개. 중개수수료와 우선노출 유료상품으로 수익을 창출하며, 필요시 보험 연계 서비스를 제공.",False,602309,,642004,유사경계,
D0130,교실용 포스터·플래시카드·스티커 등 교육 인쇄물 제작·도매·온라인 소매,"학교·학원·홈스쿨에서 즉시 사용할 수 있는 시각 보조 자료(대형 포스터, 알파벳/숫자 플래시카드, 학습 스티커)의 수요가 꾸준함. 맞춤 주문·다량구매 시장도 존재함.","교사용 포스터(학습 목표별 대형 인쇄물), 플래시카드 세트, 활동용 스티커를 디자인·인쇄해 온라인 쇼핑몰과 교육자 대상 도매로 판매. 학교 로고·학급 맞춤 인쇄 서비스 제공.",True,221900,,221100,유사경계,
D0112,스마트팜 도입 희망 농가를 대상으로 파종·제초·수확·농약살포 등 현장 작업을 계약형으로 제공하는 농업 외주 서비스,귀농 초보자·영세농은 노동력과 계절인력 확보가 어려워 핵심 공정 일부를 외주화하려는 수요가 늘고 있음. 전문 장비·무인기 활용 수요도 존재.,"계약 기반으로 밭갈기·정식·파종·수확·농약살포(드론 포함)·수확 후 선별까지 제공하는 현장 대행 서비스를 제공하고, 농기계 임대·운영을 병행.",False,014302,,014301,유사경계,
D0109,스마트팜용 온습도·CO2·광 제어 모듈과 통합 제어기를 자체 설계·제조해 농가에 판매,"국내 소규모 스마트팜은 맞춤형 제어장비가 부족하고, 외산 장비는 비용이 높아 초기 도입 장벽이 큼. 유지보수·현장 커스터마이즈 수요가 존재함.","센서·액추에이터를 통합한 농업용 환경제어 하드웨어(모듈·컨트롤러)를 설계·조립·검증해 납품하고, 현장 설치·커미셔닝·사후 A/S를 제공. 일부 기기나 패널을 주문생산함.",False,292100,,281103,유사경계,
D0123,기업·스타트업 대상 맞춤형 모바일 앱 개발 프리랜서(프로젝트 단위 개발·유지보수·패키지 앱 판매),중소기업은 내부 개발 인력이 없어 외주로 맞춤 앱을 빠르게 개발해야 함. 단건 프로젝트와 일부 패키지 앱 판매로 안정적 매출 가능.,클라이언트 요구사항 분석→UI/UX 설계→모바일 앱 개발(안드로이드·iOS)→서버 연동·배포·유지보수까지 프로젝트 단위로 제공. 또한 자주 쓰이는 기능을 묶어 패키지 앱을 복수 업체에 라이선스 판매하기도 함. 수익은 개발 용역비·유지보수·라이선스 판매.,False,940926,,722000,유사경계,
D0118,보험상품 비교·가입을 자동화하는 SaaS 기반 보험중개 플랫폼(플랫폼 수수료·API 연동 수익),소비자는 다양한 보험사 상품을 일일이 비교하기 어렵고 보험사는 디지털 채널 확대를 원함. 자동 비교·맞춤 추천으로 전환율을 높일 기회.,"여러 보험사 API를 연동해 소비자 맞춤견적·상품비교·가입신청을 플랫폼에서 중개하고, 보험사로부터 수수료(중개수수료)를 받음. 개발된 비교 알고리즘과 UI는 SaaS로 보험 대리점에 제공 가능.",False,672000,,722000,유사경계,
D0101,맞춤형 인조대리석 주방·욕실 상판(퀄츠·아크릴 베이스) 소규모 제조,"국내 주택 리모델링 수요 증가로 모양·색상·크기를 주문 제작하는 인조대리석 상판 수요가 있으나, 대형업체의 최소발주량이 커 중소 인테리어업체와 직거래 가능한 소형 생산자가 필요하다.","수입 원석(천연광물 분말)과 아크릴·폴리에스터 수지를 배합해 몰딩·프레싱·연마·컷팅을 통해 맞춤 상판(주방·욕실 카운터, 세면대 일체형)을 제조하고, 소량 맞춤 주문을 B2B(인테리어)·B2C(온라인·매장)로 직접 납품·설치한다. 자체 레진 배합 탱크, 몰드, CNC 컷터, 연마설비를 보유해 원재료 가공에서 완제품까지 생산한다.",True,269508,,269506,유사경계,
D0080,옥상에서 허브·차류를 재배해 직접 음료에 활용하고 소형화분을 함께 파는 카페,"도심 소비자들이 '직접 기른 허브'로 만든 신선한 허브티·음료를 원하고, 체험형 구매(화분 구매)를 선호함.","카페에서 제공하는 음료(허브차, 허브라떼 등)에 옥상에서 재배한 바질·레몬밤·애플민트를 사용하고, 소량의 화분(재배용 묘목)을 매장에서 함께 판매. 주된 매출은 음료·테이블 서비스.",True,552303,,011005,유사경계,
D0078,스페셜티 원두 소량 로스팅 스튜디오 겸 카페,"지역 카페·개인 소비자들이 신선한 소량 로스팅 싱글오리진 원두를 원하지만 대형 로스터에서 소량 주문을 받기 어렵고, 로스팅 품질·원두 이력에 민감함.","자가 소형 로스터로 1~5kg 단위 소량 로스팅하여 포장한 원두를 온라인과 매장(테이스팅 바)에서 판매하고, 지역 카페에 소량 도매(주간 공급)로 납품. 매장에서는 에스프레소·핸드드립을 제공해 브랜드 노출을 확대.",True,154901,,552303,유사경계,
D0096,가정용 픽업·배달 세탁 앱(주요 타깃 가정) 및 소규모 카페 린넨 일부 공급,"도심 거주 가구는 편리한 픽업·배달 세탁을 원하며, 초기 B2C로 시작해 소규모 카페·식당 대상 린넨 공급으로 매출 다각화 가능.","모바일 앱을 통해 가정 고객의 세탁물 픽업·배달 예약을 받고, 자체 세탁 시설에서 가정용 세탁(일반 의류·이불·커튼 등)을 처리. 부가적으로 소규모 상업용 린넨 납품 계약을 일부 체결.",False,930100,,930102,유사경계,
D0121,"아티스트용 NFT 마켓플레이스(작품 민팅·거래·보관·로열티 자동지급, 수수료 기반)","디지털 아트 창작자들은 글로벌 판매 채널 및 저작권 수익(로열티) 확보가 어렵고, 안전한 보관·거래 인프라가 필요함. NFT 기반 중개 수요가 큼.","블록체인 기반 플랫폼에서 창작자가 작품을 민팅하고 구매자는 암호화폐·법정화폐로 구매할 수 있게 하며, 거래 수수료·민팅 수수료·프리미엄 보관료로 수익을 얻음. 지갑 연동·에스크로·로열티 자동분배 기능 제공.",False,724002,,749903,유사경계,
N004,제가 요리를 잘해서 그걸로 돈 벌 방법을 찾고 있어요,주변에서 음식 솜씨가 좋다는 말을 자주 듣습니다,요리 실력을 살려서 사업을 하고 싶은데 식당인지 배달인지 클래스인지 아직 안 정했어요,,,,,정보부족,수익화 방식 미정 → NONE
N006,대학 때 배운 전공을 살리고 싶어요,전공 지식이 아까워서 창업으로 연결하고 싶습니다,제 전공 분야에서 사업 기회를 찾는 중인데 형태는 미정입니다,,,,,정보부족,전공 활용 의사만 → NONE
N011,시니어 대상 사업이 유망하다고 해서요,고령화로 노인 인구가 계속 늘어난다고 들었습니다,시니어를 위한 뭔가를 하려고 하는데 돌봄인지 교육인지 여가인지 범위를 좁히는 중입니다,,,,,정보부족,인구 트렌드만 → NONE
N007,부업으로 시작해서 나중에 본업으로 키우고 싶습니다,직장 다니면서 할 수 있는 사업을 찾고 있어요,초기에는 소규모로 하다가 잘 되면 확장하려고 하는데 아이템은 여러 개 후보 중입니다,,,,,정보부족,규모 계획만 → NONE
N015,제 인맥을 활용한 사업을 생각하고 있어요,업계에 아는 사람이 많아서 그걸 자산으로 쓰고 싶습니다,네트워크를 기반으로 뭔가 중개하거나 연결하는 일을 하고 싶은데 분야는 미정입니다,,,,,정보부족,자원만 있고 사업 미정 → NONE
N020,투자를 받아서 빠르게 크는 스타트업을 만들고 싶어요,벤처 투자 시장이 살아나고 있다고 들었습니다,확장성 있는 아이템으로 스케일업하는 게 목표인데 그 아이템 자체를 아직 못 정했습니다,,,,,정보부족,성장 전략만 아이템 없음 → NONE
N016,요즘 구독 서비스가 대세라 그걸 해보고 싶어요,다들 구독 모델로 간다고 하니 저도 그렇게 하려고요,매달 뭔가를 정기 배송하거나 제공하는 사업인데 무엇을 구독시킬지는 아직입니다,,,,,정보부족,수익모델 형태만 → NONE
N010,아이 키우면서 느낀 불편함으로 창업하려고요,육아하면서 아쉬운 점이 정말 많았습니다,그 경험을 사업으로 만들고 싶은데 앱인지 제품인지 서비스인지 아직 구체화 전입니다,,,,,정보부족,문제의식만 → NONE
N019,지금 다니는 회사 일이랑 비슷한 걸로 독립하려고요,회사에서 하는 업무를 개인적으로도 할 수 있을 것 같습니다,회사 업무 노하우로 창업하려는데 어떤 서비스로 패키징할지 정리가 안 됐습니다,,,,,정보부족,직무 언급만 구체 서비스 미정 → NONE
N005,AI가 요즘 뜨니까 AI로 뭔가 해보려고 합니다,인공지능이 모든 산업을 바꾸고 있다고 들었어요,AI 기술을 활용한 사업을 구상 중인데 어떤 분야에 적용할지 탐색하고 있습니다,,,,,정보부족,기술 키워드만 → NONE
