id,seed,problem,solution,is_offline_store,expected_primary,expected_alt,expected_secondary,category,note
D0104,현장 진단용 면역검사 키트(ELISA·신속항원) 개발·생산,"중소 병·검진센터와 동물병원에서 비용 대비 자체 검사 가능 수요가 늘어나며, 빠른 현장진단용 체외진단 시약에 대한 수요가 지속적으로 존재한다.","항체·항원 혼합물 제조, 완충액·표지효소 조제, 스트립·플레이트에 코팅, 건조·포장·멸균(필요시) 과정을 거쳐 ELISA 키트·신속면역측정 키트(라테랄플로우)를 제조하여 의료기관·시험기관·동물병원에 공급한다. 품질관리·임상성능평가를 통한 배치 기준을 마련한다.",False,242907,,381005,유사경계,검체 검사용 체외진단 시약을 자체 조제·코팅·포장하여 제조하므로 체외 진단 시약 제조업 코드가 적절.
D0102,수입 LED 칩으로 제작하는 맞춤형 LED 스트립·모듈 조립 및 완제품 판매,"상업공간·가정의 맞춤형 조명 수요는 높지만, 수입 모듈을 그대로 쓰면 길이·방열·컨트롤 옵션에서 제약이 있어 현지에서 맞춤 조립하는 업체에 대한 수요가 존재한다.","해외에서 LED 칩·드라이버·PCB를 들여와 자체 설계한 방열구조, 방수 실링, 컨트롤러를 조립해 LED 스트립·바형 조명·커스텀 라인조명을 제조·판매한다. 광학 렌즈 부착, 알루미늄 방열체 절단·조립, 전기 안전시험을 진행하고 B2B(인테리어·상업공간)와 온라인 B2C로 판매한다.",False,315005,,321004,유사경계,완제품 조명기구(LED 스트립·모듈)를 설계·조립·검사해 판매하므로 기타 조명장치 제조업 코드가 적절.
D0107,천연 코르크 분말·모듈형 혼합수지로 만드는 친환경 요가블록·요가용품 생산,"플라스틱·합성 폼 제품의 환경문제로 코르크 기반의 친환경 요가용품 수요가 증가하며, 천연 코르크를 이용한 경질 블록·브릭을 소량·맞춤 색상으로 공급하는 생산자가 필요하다.","천연 코르크를 분쇄·체질하여 결합수지(친환경 바인더)와 혼합·압축 성형·경화·연마·재단·표면처리 과정을 통해 요가블록, 필라테스용 브릭, 코르크 매트 단위를 제조한다. B2C·B2B(요가학원)로 온라인과 유통망을 통해 유통한다.",False,202903,,269506,유사경계,천연 코르크를 분쇄·성형하여 코르크 제품을 제조하므로 코르크 및 조물 제품 제조업 코드가 적합.
D0100,자동차 실내외 디테일링·PDR(무도장 판금)·블랙박스·대시캠 장착 소규모 정비점,"차량을 소유한 소비자가 디테일링(세차·실내크리닝), 무도장 판금 수리, 블랙박스·내비·전기장치 장착을 한곳에서 받고 싶어함. 부가장비 설치로 매출 다각화 가능.","소형 자동차 정비소에서 실내 크리닝·유광 코팅·PDR(무도장 판금) 등 전문 디테일링 서비스를 제공하고, 블랙박스·후방카메라·HUD 등 전장 장비 설치 서비스를 병행. 예약형 작업과 정기관리 패키지 판매.",True,922202,,922201,유사경계,"차량의 특정 부분(내장, 차체 소손·판금, 전장장비 설치)을 전문적으로 취급하므로 자동차 전문 수리업(922202)이 적절. 종합정비(922201)로 오인될 수 있음."
D0117,인디게임·게임자산(스프라이트·사운드·애니메이션) 거래·라이선스 중개 플랫폼(수수료·라이선스 판매),"소규모 게임 개발자들이 필요한 아트·사운드 자산을 찾기 어렵고, 자산 제작자는 글로벌 노출 채널이 부족함. 디지털 자산의 저작권 관리와 라이선스 중개 수요가 큼.","자산 업로더(제작자)가 사용권(상업·비상업)을 명시해 등록하면 개발자가 라이선스를 구매·다운로드하도록 중개하고, 저작권·거래내역을 관리하는 웹서비스를 제공. 플랫폼은 거래수수료와 프리미엄 라이선스(에셋 번들) 판매로 수익창출. 자체 제작 자산을 소량 공급하기도 함.",False,749903,,722000,유사경계,디지털 자산(무형재산권)의 감정·중개·알선이 핵심이므로 '사업 및 무형 재산권 중개업'으로 분류. 플랫폼 개발은 부수 활동으로 보임.
D0113,온실용 강철 프레임·지지대(맞춤형)와 연결 부품을 자체 제작해 농장에 설치까지 제공하는 철구조물 제조·시공 업체,"기성 온실 구조물은 표준화되어 있으나, 지형·확장성에 맞춘 맞춤형 경량·내식성 프레임 수요가 늘고 있음. 농가는 제작·설치 편의를 원함.",강판 절단·절곡·용접으로 온실 프레임·게이블·도어 등을 제조하고 현장으로 배송·조립·설치(볼트체결·기초 앵커링)까지 수행. 일부 부품은 주문제작으로 소량 생산.,False,281103,,452121,유사경계,철제 프레임 등 구조용 금속 판제품을 제조하는 활동이 주라면 '281103 구조용 금속 판제품 및 공작물 제조업'이 맞다. 제조 후 자체 설치 비중이 크면 설치공사업(452121)으로 혼동될 수 있다.
D0087,Q1: 수입 가죽가방 전문 소매점(수선·부분 맞춤 서비스 포함),프리미엄 수입 가방을 원하는 소비자는 많지만 정품 취급·수선 서비스를 제공하는 전문 매장이 적음. 수선·클리닝을 결합하면 충성 고객 확보 가능.,"유명 브랜드(또는 수입 수제) 가죽가방을 수입하여 오프라인 매장에서 소매하고, 가방 스트랩 교체·지퍼 수리·가죽 클리닝 같은 경미한 수선 및 맞춤 악세서리(내부 파티션 등)를 유상으로 제공한다.",True,523993,,523954,유사경계,가방 및 기타 가죽제품을 전문 소매하면 523993. 수선·수리 서비스를 병행하는 경우에도 주업이 소매라면 이 코드가 맞음.
D0127,"튜터 매칭 플랫폼(학생–과외교사 연결, 수업 예약·결제·평가·수수료 수취)",개인 과외 시장은 온라인 매칭 서비스를 통해 거래가 늘어나고 있으나 신뢰성·결제·일정 관리 기능을 통합한 플랫폼이 부족함. 플랫폼 수수료 기반의 확장성이 큼.,학생·학부모가 과외교사를 검색·비교하고 예약·결제·수업평가까지 가능한 웹/모바일 플랫폼을 운영. 교사 인증·리뷰 시스템과 결제·환불·수수료 모델을 통해 중개 수익을 확보. 필요시 출장 과외·화상 수업 연동.,False,930915,,930921,유사경계,교육 과정·시스템을 지원하는 플랫폼 형태의 중개·지원 서비스로 '기타 교육지원 서비스업(930915)'이 적합.
D0110,소규모 농가와 외식업체를 매칭하는 온라인 B2B 주문·정산 플랫폼(중개수수료 기반),"소규모 농가는 안정적 판매처 부족, 외식업체는 로컬 소량 다품목 공급망을 구축하기 어려움. 플랫폼으로 직거래·스케줄링·정산을 자동화하면 유통비 절감과 신선도 개선 가능.",농가·레스토랑 회원을 모아 농산물 주문·배차·결제·수수료 기반 중개 서비스를 제공. 거래 데이터·물류 연결을 위한 SaaS형 기능도 제공하지만 주수익은 거래수수료.,False,511111,,512212,유사경계,플랫폼이 거래 체결과 중개 수수료를 주된 수익원으로 한다면 '511111 산업용 농·축산물 중개업'이 맞다. 다만 플랫폼이 직접 도매로 재고를 사들여 파는 형태면 도매업(512212)으로 분류될 수 있다.
D0118,보험상품 비교·가입을 자동화하는 SaaS 기반 보험중개 플랫폼(플랫폼 수수료·API 연동 수익),소비자는 다양한 보험사 상품을 일일이 비교하기 어렵고 보험사는 디지털 채널 확대를 원함. 자동 비교·맞춤 추천으로 전환율을 높일 기회.,"여러 보험사 API를 연동해 소비자 맞춤견적·상품비교·가입신청을 플랫폼에서 중개하고, 보험사로부터 수수료(중개수수료)를 받음. 개발된 비교 알고리즘과 UI는 SaaS로 보험 대리점에 제공 가능.",False,672000,,722000,유사경계,플랫폼이 보험계약 체결을 대리·중개하므로 '보험 대리 및 중개업'이 주업종. 소프트웨어 개발·공급은 보조적 역할일 수 있음.
D0126,유아 대상 교육 애니메이션 시리즈 제작(유튜브) 및 교육용 DVD·북 출판 병행,"부모들은 놀이·교육을 결합한 영상 콘텐츠를 선호하지만, 검증된 교육 커리큘럼이 적용된 애니메이션은 부족함. 영상 조회 수와 광고·스폰서 수익 외에 교육 자료 판매로 수익 다각화 가능.","유아 발달 이론에 기반한 5분 내외 애니메이션 에피소드 시리즈를 자체 제작해 유튜브 채널에 공개. 영상으로 브랜드를 형성한 뒤 에피소드 묶음 DVD, 활동북(출판), 캐릭터 완구 및 라이선스 판매로 확장.",False,921504,,940306,유사경계,애니메이션 영화 및 비디오물 제작업(921504) — 애니메이션 시리즈를 기획·제작하는 활동이 주가 되어 해당 코드가 적절.
D0096,가정용 픽업·배달 세탁 앱(주요 타깃 가정) 및 소규모 카페 린넨 일부 공급,"도심 거주 가구는 편리한 픽업·배달 세탁을 원하며, 초기 B2C로 시작해 소규모 카페·식당 대상 린넨 공급으로 매출 다각화 가능.","모바일 앱을 통해 가정 고객의 세탁물 픽업·배달 예약을 받고, 자체 세탁 시설에서 가정용 세탁(일반 의류·이불·커튼 등)을 처리. 부가적으로 소규모 상업용 린넨 납품 계약을 일부 체결.",False,930100,,930102,유사경계,주수익원이 가정용 세탁 서비스(픽업·세탁·배송)이므로 가정용 세탁업(930100)이 적절. 다만 일부 린넨 공급 활동 때문에 세탁물 공급업(930102)과 혼동될 수 있음.
D0080,옥상에서 허브·차류를 재배해 직접 음료에 활용하고 소형화분을 함께 파는 카페,"도심 소비자들이 '직접 기른 허브'로 만든 신선한 허브티·음료를 원하고, 체험형 구매(화분 구매)를 선호함.","카페에서 제공하는 음료(허브차, 허브라떼 등)에 옥상에서 재배한 바질·레몬밤·애플민트를 사용하고, 소량의 화분(재배용 묘목)을 매장에서 함께 판매. 주된 매출은 음료·테이블 서비스.",True,552303,,011005,유사경계,매장 방문객에게 음료 제공이 주된 활동이면 '커피전문점(552303)'. 허브 재배는 부수적 영업활동(011005).
D0132,지역 카페 연결형 모바일 커피 배달 플랫폼(라이더 연계),비대면 주문과 빠른 배달을 선호하는 직장인 수요가 높아짐. 인근 소형 카페들을 묶어 주문-배달을 통합해 소비자에게 편의를 제공하면 수수료 및 배송료로 수익 창출 가능.,"스마트폰 앱으로 인근 제휴 카페의 메뉴를 모아 배달 주문을 받는다. 플랫폼은 주문수수료와 월 구독형 가맹비로 수익을 내고, 직접 라이더를 고용해 당일 배송 서비스(또는 외부 배달대행과 연계)를 운영할 계획이다. (무엇을 만들고 무엇을 파는지: 플랫폼 서비스(주문중개), 배달서비스, 가맹관리)",False,,,,정보부족,정보 부족
D0136,소규모 굿즈·수제품 제작·판매(어떤 굿즈인지 불명확),"취미로 만든 소품·굿즈를 온라인과 플리마켓에서 판매해 부가수입을 얻고 싶음. 수요층은 MZ 세대, 굿즈 구독 등 반복 매출 가능성 존재.","자체 제작한 굿즈(엽서·스티커·인형·가죽 소품 등 가능성 있음)를 온라인 쇼핑몰·마켓플레이스와 오프라인 플리마켓에서 판매하겠다는 아이디어. 다만 제작 재료와 완제품 종류, 대량생산 여부, 주력 상품군이 구체적으로 정해지지 않음.",False,,,,정보부족,정보 부족
D0133,팝업형 퓨전 간식·음료 스탠드(주말 마켓 중심),"주말 플리마켓과 푸드마켓에 젊은 층 소비자가 몰리며, 즉석 조리하는 퓨전 간식과 개성 있는 음료에 대한 수요가 높다. 고정 임대 없이 낮은 초기비용으로 실험적 메뉴로 빠르게 시장 반응을 보려 함.","주말 마켓과 쇼핑몰 팝업에서 과일·허브를 활용한 시그니처 음료(예: 수제 과일청 음료, 콤부차 소량 병입)와 퓨전 스낵(떡·핫스낵 퓨전)을 즉석 조리·판매한다. 향후 반응이 좋으면 상설 매장 전환이나 온라인 병입 음료 판매도 검토한다. (무엇을 만들고 무엇을 파는지: 즉석 간이음식과 다양한 음료, 소량 병입 음료 가능)",False,,,,정보부족,정보 부족
D0149,AI 기반 영어 회화 연습 앱 + 영상 콘텐츠 구독 서비스,짧은 시간에 회화 연습할 기회가 부족한 직장인·유학생 수요가 늘고 있음. 개인 맞춤형 연습과 피드백을 원하는 수요가 존재함.,"AI 챗봇을 통한 실시간 회화 연습 기능(음성 인식·발음 피드백), 주제별 5~10분 분량의 영상 레슨, 주기적 라이브 튜터 세션을 하나의 구독형 앱으로 제공하고 추가로 1:1 튜터링을 유료로 판매한다.",False,,,,정보부족,정보 부족
D0142,"Q1: 식물성 추출물 기반 원료(농축액/분말) 개발 및 뷰티·건강제품용 OEM 납품
Q3: 천연·기능성 성분을 찾는 소규모 브랜드 증가로 원료·소량 OEM 수요가 있음. 원료 추출·농축 후 소량 포장해 납품하거나 완제품 소량 OEM으로 수익을 만들고자 함.
Q4: 허브·과실 등 식물성 원료를 수매해 용매추출·농축·건조(분말화) 과정을 거쳐 원료 농축액·분말을 제조하고, 고객사 레시피에 따라 소량 완제품(에센스·토너·건강보조제 캡슐 등)도 OEM 생산하여 납품함.
Q5: false",천연 원료·소량 OEM 수요 증가로 추출·원료 납품 사업으로 진입 가능,식물성 원료를 추출·농축·분말화하여 원료로 납품하거나 고객사 주문에 따라 소량 완제품 OEM(화장품·건강제품)을 생산·납품,False,,,,정보부족,정보 부족
D0144,도심형 소규모 수경재배 체험농장 및 농산물 직거래,"도시민들의 신선농산물에 대한 수요와 체험형 교육 니즈가 늘고 있으며, 소규모로도 연중 생산 가능한 수경재배에 관심이 높음.","지하 또는 실내 공간에 수경재배 모듈을 설치하고 방문객 대상 체험프로그램(교육·워크숍)과 구독형 채소 정기배송을 병행한다고 설명함. 또한 현장 방문 예약과 소량 직거래 마켓을 운영할 계획이라고 하나, 체험료·농산물 판매 비중과 주된 영업활동(교육업? 시설재배 판매?)을 명확히 밝히지 않음.",True,,,,정보부족,정보 부족
D0131,스페셜티 원두 소량 로스팅 겸 카페(원두·굿즈·워크숍 포함),"동네에 스페셜티 커피 수요는 늘지만 정기구독과 체험형 커뮤니티를 결합한 매장은 드물다. 소비자는 원두 구매, 카페 이용, 커핑·로스팅 워크숍을 한 곳에서 원함.","매장 공간에서 에스프레소 기반 음료와 필터커피를 제공하고, 소량 원두 로스팅(주 2~3회)을 통해 소매용 포장 원두를 판매한다. 자체 제작 머그·티셔츠 등 굿즈와 커핑·바리스타 워크숍 유료 운영, 온라인 원두 정기구독 서비스도 병행한다. (무엇을 만들고 무엇을 파는지: 커피 음료, 포장 원두, 굿즈, 유료 교육 이벤트)",True,,,,정보부족,정보 부족
D0150,월간 어린이 창의력 놀이 교구 키트 제작·구독 + 유튜브 활동 영상,코로나 이후 집에서 하는 부모 주도 놀이·교육 수요 증가. 손쉽게 창의 활동을 제공하는 구독형 키트 시장 확대 가능.,"매달 주제별(과학·미술·공학) DIY 교구 키트(완성품 및 재료, 활동지 포함)를 제작해 구독자에게 배송하고, 각 키트별 사용법·확장 활동 영상을 유튜브와 회원 전용 플랫폼에 올려 광고·후원·키트 판매로 수익을 얻는다. 오프라인 팝업 워크숍을 간헐적으로 운영할 수도 있음.",False,,,,정보부족,정보 부족
D0137,구독형 홈케어 플랫폼(가사도우미·소형가전 점검·정원 손질 등 집안 전반 관리 연결 서비스),"맞벌이·1인 가구 증가로 집안 잡일과 소형 가전 고장·정원 관리 등을 한 번에 요청하고 싶은 수요가 있으나, 지역별 신뢰 가능한 인력과 서비스 종류를 한 플랫폼에서 묶어 제공하는 곳이 적음.","사용자는 앱/웹에서 집안 청소, 빨래, 식물·정원 손질, 소형 가전 점검(예: 믹서, 청소기) 등 원하는 서비스를 선택해 구독 또는 단발로 예약. 플랫폼은 서비스 제공자(프리랜서·소규모 업체)를 매칭하고 결제·평가·사후관리(문의·불만처리)를 담당. (무엇을 만들어 팔지: 플랫폼 이용권·중개수수료·프리미엄 구독, 제공자는 가사서비스·정원관리·소형가전 점검 등)",True,,,,정보부족,정보 부족
D0151,기업 맞춤형 직무 역량 강화 워크숍 + e러닝 패키지 제작·판매,비대면·디지털 전환으로 직원 재교육 수요가 커짐. 기업별 맞춤형 콘텐츠와 현장 워크숍 수요가 병존함.,기업 니즈 분석 후 강사 파견형 오프라인 워크숍(팀빌딩·데이터 리터러시 등)과 기업 전용 LMS에 탑재 가능한 녹화 강의 패키지를 제작해 B2B 계약으로 판매한다. 패키지 제작비·구독형 유지보수(콘텐츠 업데이트)로 수익 창출.,True,,,,정보부족,정보 부족
